feature,importance_mean,importance_std
"task_Robot_I (A)__fft_coefficient__attr_""imag""__coeff_17",0.0,0.0
"task_Robot_I (A)__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""mean""",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""angle""__coeff_40",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_37",0.0,0.0
intr_Torque (Nm)__lempel_ziv_complexity__bins_5,0.0,0.0
"task_Robot_I (A)__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""max""",0.0,0.0
"task_Robot_I (A)__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""mean""",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_38",0.0,0.0
"task_Robot_I (A)__linear_trend__attr_""rvalue""",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_56",0.0,0.0
"task_Robot_I (A)__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.0",0.0,0.0
intr_Current (V)__ratio_beyond_r_sigma__r_1.5,0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""imag""__coeff_52",0.0,0.0
task_Robot_I (A)__ratio_beyond_r_sigma__r_2.5,0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_40",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_68",0.0,0.0
"intr_Current (V)__augmented_dickey_fuller__attr_""pvalue""__autolag_""AIC""",0.0,0.0
"intr_Current (V)__augmented_dickey_fuller__attr_""teststat""__autolag_""AIC""",0.0,0.0
task_Robot_I (A)__c3__lag_2,0.0,0.0
"intr_Current (V)__cwt_coefficients__coeff_4__w_5__widths_(2, 5, 10, 20)",0.0,0.0
task_Robot_I (A)__c3__lag_1,0.0,0.0
task_Robot_I (A)__permutation_entropy__dimension_6__tau_1,0.0,0.0
task_Robot_I (A)__symmetry_looking__r_0.05,0.0,0.0
"task_Robot_I (A)__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.6",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""angle""__coeff_1",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_53",0.0,0.0
intr_Torque (Nm)__permutation_entropy__dimension_3__tau_1,0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""angle""__coeff_3",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_8",0.0,0.0
"intr_Current (V)__change_quantiles__f_agg_""mean""__isabs_True__qh_0.2__ql_0.0",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_61",0.0,0.0
intr_Torque (Nm)__lempel_ziv_complexity__bins_3,0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_63",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""imag""__coeff_50",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""angle""__coeff_91",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""angle""__coeff_24",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""imag""__coeff_24",0.0,0.0
task_Robot_I (A)__percentage_of_reoccurring_values_to_all_values,0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_41",0.0,0.0
task_Robot_I (A)__c3__lag_3,0.0,0.0
task_Robot_I (A)__fourier_entropy__bins_2,0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_52",0.0,0.0
task_Robot_I (A)__index_mass_quantile__q_0.4,0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""real""__coeff_36",0.0,0.0
"task_Robot_I (A)__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""max""",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_52",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_67",0.0,0.0
task_Robot_I (A)__quantile__q_0.8,0.0,0.0
"task_Robot_I (A)__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""min""",0.0,0.0
intr_Current (V)__partial_autocorrelation__lag_5,0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""real""__coeff_79",0.0,0.0
"intr_Current (V)__cwt_coefficients__coeff_7__w_5__widths_(2, 5, 10, 20)",0.0,0.0
"intr_Current (V)__agg_autocorrelation__f_agg_""median""__maxlag_40",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""real""__coeff_32",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_4",0.0,0.0
"task_Robot_I (A)__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""min""",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_47",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""imag""__coeff_46",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""imag""__coeff_23",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_4",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""real""__coeff_47",0.0,0.0
"task_Robot_I (A)__fft_coefficient__attr_""imag""__coeff_19",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_91",0.0,0.0
"task_Robot_I (A)__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""min""",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_6",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""real""__coeff_74",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""imag""__coeff_39",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_98",0.0,0.0
"intr_Current (V)__fft_coefficient__attr_""imag""__coeff_27",0.0,0.0
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_6",0.0,0.0
intr_Torque (Nm)__time_reversal_asymmetry_statistic__lag_2,0.0,0.0
